OBJECTID,subcatchments_recon_aa_20211027_Id,subcatchments_recon_aa_20211027_Shape_Area,gridcode_float,AREA,PERCENTAGE
136,4,0.000020206970474,41,0.000000804329858,3.980457430848740
137,4,0.000020206970474,42,0.000000821596299,4.065905375819584
138,4,0.000020206970474,43,0.000000838723003,4.150661791899105
139,4,0.000020206970474,44,0.000000808256232,3.999888220749419
140,4,0.000020206970474,45,0.000000782828533,3.874051948848905
141,4,0.000020206970474,46,0.000000794077958,3.929722956576334
142,4,0.000020206970474,47,0.000000745565365,3.689644450568953
143,4,0.000020206970474,48,0.000000732955137,3.627239112644551
144,4,0.000020206970474,49,0.000000715491331,3.540814451505390
145,4,0.000020206970474,50,0.000000688077756,3.405150497985030
146,4,0.000020206970474,51,0.000000659267256,3.262573461114946
147,4,0.000020206970474,52,0.000000522595333,2.586213175046169
148,4,0.000020206970474,53,0.000000449722394,2.225580496142796
149,4,0.000020206970474,54,0.000000408650203,2.022322958611429
150,4,0.000020206970474,55,0.000000319813206,1.582687549255315
151,4,0.000020206970474,56,0.000000250793074,1.241121593966216
152,4,0.000020206970474,57,0.000000257823867,1.275915491574988
153,4,0.000020206970474,58,0.000000213208804,1.055125033318549
154,4,0.000020206970474,59,0.000000115488102,0.571526059325342
155,4,0.000020206970474,60,0.000000159438677,0.789028110947097
156,4,0.000020206970474,61,0.000000097720702,0.483598973443041
157,4,0.000020206970474,62,0.000000071069601,0.351708344414107
158,4,0.000020206970474,63,0.000000042369059,0.209675462857732
159,4,0.000020206970474,64,0.000000115488102,0.571526059666710
160,4,0.000020206970474,65,0.000000062185901,0.307744801231016
161,4,0.000020206970474,66,0.000000034655959,0.171504973950740
162,4,0.000020206970474,67,0.000000063064760,0.312094089095711
163,4,0.000020206970474,68,0.000000035534801,0.175854172056255
164,4,0.000020206970474,69,0.000000017767400,0.087927086091098
165,5,0.000060063800476,3,0.000000031482808,0.052415610565667
166,5,0.000060063800476,4,0.000000010310719,0.017166278750516
167,5,0.000060063800476,5,0.000000012573357,0.020933334895431
168,5,0.000060063800476,6,0.000000041386917,0.068904925022481
169,5,0.000060063800476,7,0.000000035534801,0.059161758614613
170,5,0.000060063800476,8,0.000000148943789,0.247975965656841
171,5,0.000060063800476,9,0.000000256725278,0.427420968197404
172,5,0.000060063800476,10,0.000000301053400,0.501222696293223
173,5,0.000060063800476,11,0.000000337989874,0.562718094839206
174,5,0.000060063800476,12,0.000000490782843,0.817102546161223
175,5,0.000060063800476,13,0.000000367422996,0.611721191769108
176,5,0.000060063800476,14,0.000000586778908,0.976926040524478
177,5,0.000060063800476,15,0.000000457909397,0.762371666649929
178,5,0.000060063800476,16,0.000000624415567,1.039587176523940
179,5,0.000060063800476,17,0.000000512873051,0.853880452519383
180,5,0.000060063800476,18,0.000000699856241,1.165188075198768
181,5,0.000060063800476,19,0.000000860953300,1.433397975266525
182,5,0.000060063800476,20,0.000000941789004,1.567981041029924
183,5,0.000060063800476,21,0.000000822636543,1.369604547335369
184,5,0.000060063800476,22,0.000001062683605,1.769258016065510
185,5,0.000060063800476,23,0.000001111175991,1.849992810895305
186,5,0.000060063800476,24,0.000001301509064,2.166877643553443
187,5,0.000060063800476,25,0.000001233352550,2.053404114723157
188,5,0.000060063800476,26,0.000001331559342,2.216908239205067
189,5,0.000060063800476,27,0.000001538880469,2.562076420122276
190,5,0.000060063800476,28,0.000001620677619,2.698260193374421
191,5,0.000060063800476,29,0.000001623099180,2.702291842342130
192,5,0.000060063800476,30,0.000001672787504,2.785017748702723
193,5,0.000060063800476,31,0.000002175828064,3.622528122267680
194,5,0.000060063800476,32,0.000001812207241,3.017137154587421
195,5,0.000060063800476,33,0.000001647563325,2.743022105593899
196,5,0.000060063800476,34,0.000001743343922,2.902486868693962
197,5,0.000060063800476,35,0.000002159584423,3.595484144957737
198,5,0.000060063800476,36,0.000001678243372,2.794101204291958
199,5,0.000060063800476,37,0.000001819255168,3.028871222479050
200,5,0.000060063800476,38,0.000002070640390,3.447401551538252
201,5,0.000060063800476,39,0.000002058354720,3.426947184905504
202,5,0.000060063800476,40,0.000002011957246,3.349700201418942
203,5,0.000060063800476,41,0.000002011802003,3.349441739000461
204,5,0.000060063800476,42,0.000001844400920,3.070736293193925
205,5,0.000060063800476,43,0.000001996522362,3.324002721357827
206,5,0.000060063800476,44,0.000001563689983,2.603381688339928
207,5,0.000060063800476,45,0.000001583007988,2.635544164310212
208,5,0.000060063800476,46,0.000001646202679,2.740756771227810
209,5,0.000060063800476,47,0.000001307824586,2.177392332886981
210,5,0.000060063800476,48,0.000001316969591,2.192617817766672
211,5,0.000060063800476,49,0.000001067280971,1.776912153762505
212,5,0.000060063800476,50,0.000000871489932,1.450940374658099
213,5,0.000060063800476,51,0.000000877612872,1.461134435788643
214,5,0.000060063800476,52,0.000000561216087,0.934366594658301
215,5,0.000060063800476,53,0.000000563019425,0.937368964982339
216,5,0.000060063800476,54,0.000000577440511,0.961378577613184
217,5,0.000060063800476,55,0.000000319813206,0.532455827508106
218,5,0.000060063800476,56,0.000000486554040,0.810062026967214
219,5,0.000060063800476,57,0.000000310725521,0.517325773961483
220,5,0.000060063800476,58,0.000000222092504,0.369760991279731
221,5,0.000060063800476,59,0.000000168790303,0.281018353373978
222,5,0.000060063800476,60,0.000000159906603,0.266227913780813
223,5,0.000060063800476,61,0.000000106604402,0.177485275863910
224,5,0.000060063800476,62,0.000000151022903,0.251437474041584
225,5,0.000060063800476,63,0.000000153072345,0.254849582400772
226,5,0.000060063800476,64,0.000000071069601,0.118323517258217
227,5,0.000060063800476,65,0.000000062185901,0.103533077605957
228,5,0.000060063800476,66,0.000000027529942,0.045834498560025
229,5,0.000060063800476,67,0.000000052423342,0.087279428356140
230,5,0.000060063800476,68,0.000000017767400,0.029580879319014
231,5,0.000060063800476,69,0.000000008883700,0.014790439675675
232,5,0.000060063800476,72,0.000000008883700,0.014790439647800
233,5,0.000060063800476,73,0.000000008883700,0.014790439647800
234,5,0.000060063800476,75,0.000000017767400,0.029580879323474
235,6,0.000027176994628,2,0.000000035534801,0.130753238734058
236,6,0.000027176994628,3,0.000000194050495,0.714024850402037
237,6,0.000027176994628,4,0.000000078526282,0.288943951783555
238,6,0.000027176994628,5,0.000000245890655,0.904775006970683
239,6,0.000027176994628,6,0.000000273968062,1.008088150485037
240,6,0.000027176994628,7,0.000000098999300,0.364276113655141
241,6,0.000027176994628,8,0.000000242405038,0.891949389402990
242,6,0.000027176994628,9,0.000000252072864,0.927522956603526
243,6,0.000027176994628,10,0.000000248206038,0.913294650861220
244,6,0.000027176994628,11,0.000000348583775,1.282642836996991
245,6,0.000027176994628,12,0.000000411439629,1.513926151461024
246,6,0.000027176994628,13,0.000000352672113,1.297686216965087
247,6,0.000027176994628,14,0.000000617795195,2.273228529027031
248,6,0.000027176994628,15,0.000000454699671,1.673105055883707
249,6,0.000027176994628,16,0.000000751452210,2.765030571453845
250,6,0.000027176994628,17,0.000000887045337,3.263956698350929
251,6,0.000027176994628,18,0.000000772273183,2.841643063841088
252,6,0.000027176994628,19,0.000000969362904,3.566850996531027
253,6,0.000027176994628,20,0.000001020292852,3.754251954724662
254,6,0.000027176994628,21,0.000000773416959,2.845851682890658
255,6,0.000027176994628,22,0.000000934931566,3.440158039837856
256,6,0.000027176994628,23,0.000000839202260,3.087914141214476
257,6,0.000027176994628,24,0.000000845219478,3.110054991177771
258,6,0.000027176994628,25,0.000000920781403,3.388091346225631
259,6,0.000027176994628,26,0.000000986867012,3.631258810375359
260,6,0.000027176994628,27,0.000000965664096,3.553240926997898
261,6,0.000027176994628,28,0.000001092160358,4.018694389144922
262,6,0.000027176994628,29,0.000000924866681,3.403123462894156
263,6,0.000027176994628,30,0.000000893663638,3.288309286249803
264,6,0.000027176994628,31,0.000001098215323,4.040974132229739
265,6,0.000027176994628,32,0.000000907958360,3.340907898833750
266,6,0.000027176994628,33,0.000000697736150,2.567377886371015
267,6,0.000027176994628,34,0.000000715618364,2.633176972241671
268,6,0.000027176994628,35,0.000000606173242,2.230464590267664
269,6,0.000027176994628,36,0.000000566998438,2.086317658935756
270,6,0.000027176994628,37,0.000000684044913,2.516999845212920
271,6,0.000027176994628,38,0.000000517413785,1.903866827281955
272,6,0.000027176994628,39,0.000000552251500,2.032055081551125
273,6,0.000027176994628,40,0.000000571202350,2.101786302063572
274,6,0.000027176994628,41,0.000000364231707,1.340220696574366
275,6,0.000027176994628,42,0.000000302045806,1.111402529049744
276,6,0.000027176994628,43,0.000000347117062,1.277245946318760
277,6,0.000027176994628,44,0.000000310929506,1.144090838465886
278,6,0.000027176994628,45,0.000000280616774,1.032552636094975
279,6,0.000027176994628,46,0.000000222092504,0.817207741734240
280,6,0.000027176994628,47,0.000000230976204,0.849896051490451
281,6,0.000027176994628,48,0.000000195441404,0.719142812914105
282,6,0.000027176994628,49,0.000000115488102,0.424948025576424
283,6,0.000027176994628,50,0.000000159906603,0.588389574310653
284,6,0.000027176994628,51,0.000000079953302,0.294194787160255
285,6,0.000027176994628,52,0.000000142139203,0.523012954734162
286,6,0.000027176994628,53,0.000000017767400,0.065376619376886
287,6,0.000027176994628,54,0.000000026651100,0.098064928963062
288,7,0.000021267283165,1,0.000000008883700,0.041771673924145
289,7,0.000021267283165,2,0.000000008883700,0.041771673845420
290,7,0.000021267283165,3,0.000000088837002,0.417716738655734
291,7,0.000021267283165,4,0.000000044418501,0.208858369164118
292,7,0.000021267283165,5,0.000000152565411,0.717371421053279
293,7,0.000021267283165,6,0.000000154730746,0.727552952028105
294,7,0.000021267283165,7,0.000000102895605,0.483821107281746
295,7,0.000021267283165,8,0.000000144947250,0.681550382892979
296,7,0.000021267283165,9,0.000000124158001,0.583798127322990
297,7,0.000021267283165,10,0.000000201928881,0.949481319365583
298,7,0.000021267283165,11,0.000000223715470,1.051923127436080
299,7,0.000021267283165,12,0.000000428704740,2.015794574007983
300,7,0.000021267283165,13,0.000000375089374,1.763692008987755
301,7,0.000021267283165,14,0.000000416876429,1.960177166831143
302,7,0.000021267283165,15,0.000000476502131,2.240540679811146
303,7,0.000021267283165,16,0.000000505698799,2.377825109461262
304,7,0.000021267283165,17,0.000000516641407,2.429277884468358
305,7,0.000021267283165,18,0.000000654674560,3.078317782644550
306,7,0.000021267283165,19,0.000000615731164,2.895203675634868
307,7,0.000021267283165,20,0.000000923221621,4.341041653222891
308,7,0.000021267283165,21,0.000000775383869,3.645899960740877
309,7,0.000021267283165,22,0.000000765994768,3.601751866311226
310,7,0.000021267283165,23,0.000000908350760,4.271118005112499
311,7,0.000021267283165,24,0.000000898233622,4.223546633257357
312,7,0.000021267283165,25,0.000000784618511,3.689321785615484
313,7,0.000021267283165,26,0.000000782420813,3.678988081034450
314,7,0.000021267283165,27,0.000000621854795,2.923997343515934
315,7,0.000021267283165,28,0.000000724492561,3.406606078753166
316,7,0.000021267283165,29,0.000000641115947,3.014564397556029
317,7,0.000021267283165,30,0.000000535506886,2.517984466193696
318,7,0.000021267283165,31,0.000000569394057,2.677323907829693
319,7,0.000021267283165,32,0.000000593315128,2.789802172446470
320,7,0.000021267283165,33,0.000000639407902,3.006533071382634
321,7,0.000021267283165,34,0.000000569969825,2.680031204194798
322,7,0.000021267283165,35,0.000000550856507,2.590159274039685
323,7,0.000021267283165,36,0.000000388044798,1.824609166416497
324,7,0.000021267283165,37,0.000000476632936,2.241155732787533
325,7,0.000021267283165,38,0.000000451512952,2.123040112335851
326,7,0.000021267283165,39,0.000000404661119,1.902740072321685
327,7,0.000021267283165,40,0.000000424958903,1.998181428944801
328,7,0.000021267283165,41,0.000000269982101,1.269471510417504
329,7,0.000021267283165,42,0.000000318104513,1.495745884243996
330,7,0.000021267283165,43,0.000000252799789,1.188679282554249
331,7,0.000021267283165,44,0.000000248743605,1.169606867933118
332,7,0.000021267283165,45,0.000000166587212,0.783302741266962
333,7,0.000021267283165,46,0.000000167517734,0.787678109932667
334,7,0.000021267283165,47,0.000000115484056,0.543012736293070
335,7,0.000021267283165,48,0.000000124371802,0.584803433807534
336,7,0.000021267283165,49,0.000000097720702,0.459488412598773
337,7,0.000021267283165,50,0.000000079953301,0.375945064822910
338,7,0.000021267283165,51,0.000000044418501,0.208858369321569
339,7,0.000021267283165,52,0.000000035534801,0.167086695476149
340,7,0.000021267283165,53,0.000000026651101,0.125315021759839
341,7,0.000021267283165,54,0.000000017767400,0.083543347728627
342,7,0.000021267283165,55,0.000000008883700,0.041771673845420
343,7,0.000021267283165,56,0.000000008883700,0.041771673832824
344,7,0.000021267283165,57,0.000000008883700,0.041771673845420
345,9,0.000000495124263,5,0.000000033889788,6.844703528433335
346,9,0.000000495124263,6,0.000000035534801,7.176945942483077
347,9,0.000000495124263,7,0.000000023666732,4.779958135795998
348,9,0.000000495124263,8,0.000000014307885,2.889756449577197
349,9,0.000000495124263,9,0.000000017767400,3.588472968130533
350,9,0.000000495124263,10,0.000000079616143,16.080032559473580
351,9,0.000000495124263,11,0.000000062404248,12.603754824716631
352,9,0.000000495124263,12,0.000000043716408,8.829380995935603
353,9,0.000000495124263,13,0.000000092850837,18.753037095171376
354,9,0.000000495124263,14,0.000000023367186,4.719458797399985
355,9,0.000000495124263,15,0.000000017767400,3.588472973811500
356,9,0.000000495124263,16,0.000000023584319,4.763313065212486
357,9,0.000000495124263,18,0.000000026651100,5.382709453991192
358,10,0.000006401615353,7,0.000000002984368,0.046618983931093
359,10,0.000006401615353,10,0.000000017600441,0.274937501972983
360,10,0.000006401615353,11,0.000000213235396,3.330962333518581
361,10,0.000006401615353,12,0.000000231866279,3.621996424955628
362,10,0.000006401615353,13,0.000000138455890,2.162827378874216
363,10,0.000006401615353,14,0.000000237917934,3.716529668855094
364,10,0.000006401615353,15,0.000000266982275,4.170545404595172
365,10,0.000006401615353,16,0.000000237619018,3.711860284643537
366,10,0.000006401615353,17,0.000000259391631,4.051971527445146
367,10,0.000006401615353,18,0.000000258171114,4.032905753205819
368,10,0.000006401615353,19,0.000000310950956,4.857382696525997
369,10,0.000006401615353,20,0.000000330665449,5.165343914782142
370,10,0.000006401615353,21,0.000000288266434,4.503026469955559
371,10,0.000006401615353,22,0.000000195255694,3.050100375769390
372,10,0.000006401615353,23,0.000000230976204,3.608092512343559
373,10,0.000006401615353,24,0.000000202635432,3.165379693065358
374,10,0.000006401615353,25,0.000000186494883,2.913247249171651
375,10,0.000006401615353,26,0.000000171619330,2.680875382802868
376,10,0.000006401615353,27,0.000000131426685,2.053023775530709
377,10,0.000006401615353,28,0.000000161588260,2.524179467286076
378,10,0.000006401615353,29,0.000000214947943,3.357714132964213
379,10,0.000006401615353,30,0.000000116390184,1.818137727456375
380,10,0.000006401615353,31,0.000000148066221,2.312950921602904
381,10,0.000006401615353,32,0.000000081401252,1.271573622135951
382,10,0.000006401615353,33,0.000000142864980,2.231702026457905
383,10,0.000006401615353,34,0.000000186557703,2.914228567561916
384,10,0.000006401615353,35,0.000000158095558,2.469619762622981
385,10,0.000006401615353,36,0.000000184346119,2.879681273277478
386,10,0.000006401615353,37,0.000000186404366,2.911833271429579
387,10,0.000006401615353,38,0.000000225890008,3.528640750319199
388,10,0.000006401615353,39,0.000000163895691,2.560223979770211
389,10,0.000006401615353,40,0.000000159906603,2.497910201282964
390,10,0.000006401615353,41,0.000000065420388,1.021935626165599
391,10,0.000006401615353,42,0.000000054407443,0.849901784197542
392,10,0.000006401615353,43,0.000000044418501,0.693863944310872
393,10,0.000006401615353,44,0.000000026651100,0.416318366707878
394,10,0.000006401615353,45,0.000000011086791,0.173187401128811
395,10,0.000006401615353,46,0.000000019039969,0.297424451395373
396,10,0.000006401615353,47,0.000000000004046,0.000063201119535
397,11,0.000005202666787,4,0.000000007900612,0.151856975172038
398,11,0.000005202666787,5,0.000000017767400,0.341505636505861
399,11,0.000005202666787,6,0.000000033096101,0.636137240026434
400,11,0.000005202666787,7,0.000000018437233,0.354380433213806
401,11,0.000005202666787,8,0.000000084762627,1.629214993718227
402,11,0.000005202666787,9,0.000000096082222,1.846787929115467
403,11,0.000005202666787,10,0.000000084875362,1.631381854378148
404,11,0.000005202666787,11,0.000000133141187,2.559095035680398
405,11,0.000005202666787,12,0.000000147533111,2.835720934880113
406,11,0.000005202666787,13,0.000000075761039,1.456196248334000
407,11,0.000005202666787,14,0.000000203675740,3.914833462672143
408,11,0.000005202666787,15,0.000000142362994,2.736346563905494
409,11,0.000005202666787,16,0.000000194379285,3.736147107176135
410,11,0.000005202666787,17,0.000000151110270,2.904477196898063
411,11,0.000005202666787,18,0.000000101857236,1.957788969868533
412,11,0.000005202666787,19,0.000000215172215,4.135806182370317
413,11,0.000005202666787,20,0.000000100377435,1.929345835941352
414,11,0.000005202666787,21,0.000000112334459,2.159170739250214
415,11,0.000005202666787,22,0.000000206142375,3.962244431087333
416,11,0.000005202666787,23,0.000000142139203,2.732045092536040
417,11,0.000005202666787,24,0.000000175426124,3.371850082575461
418,11,0.000005202666787,25,0.000000223434653,4.294617786465864
419,11,0.000005202666787,26,0.000000175861435,3.380217158517154
420,11,0.000005202666787,27,0.000000132304833,2.543019534005194
421,11,0.000005202666787,28,0.000000184888666,3.553728770680885
422,11,0.000005202666787,29,0.000000246122984,4.730708198433897
423,11,0.000005202666787,30,0.000000173731364,3.339275241466028
424,11,0.000005202666787,31,0.000000229668496,4.414437926212663
425,11,0.000005202666787,32,0.000000187170427,3.597586297032724
426,11,0.000005202666787,33,0.000000148160876,2.847787152875017
427,11,0.000005202666787,34,0.000000071069601,1.366022546177913
428,11,0.000005202666787,35,0.000000132285229,2.542642729468816
429,11,0.000005202666787,36,0.000000130611622,2.510474474268821
430,11,0.000005202666787,37,0.000000201340028,3.869938939697519
431,11,0.000005202666787,38,0.000000129457998,2.488300784376616
432,11,0.000005202666787,39,0.000000147966283,2.844046899250259
433,11,0.000005202666787,40,0.000000097720702,1.878281000518350
434,11,0.000005202666787,41,0.000000019945518,0.383371040981242
435,11,0.000005202666787,42,0.000000011797241,0.226753732329603
436,11,0.000005202666787,43,0.000000008883700,0.170752818195004
437,11,0.000005202666787,44,0.000000008883700,0.170752818195004
438,11,0.000005202666787,45,0.000000008883700,0.170752817989045
439,12,0.000006692986809,0,0.000000008883700,0.132731475527376
440,12,0.000006692986809,1,0.000000008883700,0.132731475527376
441,12,0.000006692986809,3,0.000000008883700,0.132731475687475
442,12,0.000006692986809,4,0.000000001261508,0.018848207273123
443,12,0.000006692986809,5,0.000000035534801,0.530925902920003
444,12,0.000006692986809,6,0.000000069475783,1.038038546086925
445,12,0.000006692986809,7,0.000000053302201,0.796388854925341
446,12,0.000006692986809,8,0.000000124371802,1.858240660435144
447,12,0.000006692986809,9,0.000000066528697,0.994006096711069
448,12,0.000006692986809,10,0.000000048380141,0.722848287482755
449,12,0.000006692986809,11,0.000000124323153,1.857513791669455
450,12,0.000006692986809,12,0.000000231041144,3.451988638605572
451,12,0.000006692986809,13,0.000000126555179,1.890862526111341
452,12,0.000006692986809,14,0.000000238358986,3.561324598775372
453,12,0.000006692986809,15,0.000000240387475,3.591632289529126
454,12,0.000006692986809,16,0.000000251463132,3.757113809616070
455,12,0.000006692986809,17,0.000000219632653,3.281534233427571
456,12,0.000006692986809,18,0.000000209514801,3.130363270159599
457,12,0.000006692986809,19,0.000000176543947,2.637745326494257
458,12,0.000006692986809,20,0.000000184054913,2.749966765990874
459,12,0.000006692986809,21,0.000000204829077,3.060353808091492
460,12,0.000006692986809,22,0.000000166253324,2.483993009798999
461,12,0.000006692986809,23,0.000000191717481,2.864453288221045
462,12,0.000006692986809,24,0.000000231478715,3.458526387112696
463,12,0.000006692986809,25,0.000000154956825,2.315211867759532
464,12,0.000006692986809,26,0.000000263273313,3.933569881812948
465,12,0.000006692986809,27,0.000000313966354,4.690975236367788
466,12,0.000006692986809,28,0.000000181760875,2.715691515339722
467,12,0.000006692986809,29,0.000000279935995,4.182527216096902
468,12,0.000006692986809,30,0.000000274364584,4.099284696685544
469,12,0.000006692986809,31,0.000000248300599,3.709862364924528
470,12,0.000006692986809,32,0.000000201299118,3.007612648202484
471,12,0.000006692986809,33,0.000000166658046,2.490039959635267
